date,vertical,transaction_count,avg_transaction_value,total_processing_volume,authorization_rate,decline_rate,fraud_rate,chargeback_rate,refund_rate,payment_success_rate,take_rate,payment_revenue,processing_cost,net_revenue,margin,cost_per_transaction,trial_to_paid_rate,involuntary_churn_rate,dunning_recovery_rate,mrr,net_revenue_retention,latency_ms,uptime,failed_payment_recovery_rate
2023-01-20,Associations,241,227.81,54901.62,0.9522,0.0478,0.0012,0.0052,0.0355,0.9389,0.0277,1522.74,91.92,1430.82,0.9396,0.38,0.5433,0.0205,0.6713,30530.18,0.9696,203.2,0.998604,0.3561
2023-01-20,Sports Leagues,398,112.29,44690.08,0.9519,0.0481,0.0061,0.012,0.0473,0.9686,0.0239,1067.98,140.0,927.98,0.8689,0.35,0.4707,0.0159,0.4845,29135.28,0.9721,508.9,0.99788,0.333
2023-01-20,Nonprofits,140,343.79,48130.91,0.9216,0.0784,0.0059,0.0079,0.0335,0.9719,0.031,1492.76,54.78,1437.98,0.9633,0.39,0.2008,0.0526,0.4015,24694.73,0.9908,447.0,0.997132,0.6718
2023-01-20,Pet Care,149,237.51,35388.55,0.9135,0.0865,0.0073,0.0111,0.0412,0.9304,0.0188,665.37,35.88,629.49,0.9461,0.24,0.2286,0.0299,0.7152,19167.08,0.8832,312.3,0.995219,0.2663
2023-01-20,Education,242,129.06,31232.95,0.9651,0.0349,0.0078,0.0057,0.0272,0.9807,0.0218,679.44,53.78,625.66,0.9208,0.22,0.4956,0.0123,0.5789,17758.99,0.963,334.3,0.998782,0.2889
2023-01-21,Camps,239,247.46,59141.95,0.9774,0.0226,0.0049,0.0114,0.0121,0.9551,0.0216,1279.96,90.18,1189.78,0.9295,0.38,0.5431,0.0228,0.5944,27171.54,1.0157,435.5,0.999763,0.5238
2023-01-21,Associations,240,91.13,21871.27,0.9258,0.0742,0.0028,0.0105,0.0324,0.9614,0.0196,428.82,98.94,329.89,0.7693,0.41,0.4474,0.0134,0.6185,12314.87,0.8996,431.6,0.997375,0.3246
2023-01-21,Sports Leagues,81,247.58,20053.76,0.9251,0.0749,0.0017,0.0106,0.0284,0.975,0.0221,442.55,31.79,410.76,0.9282,0.39,0.2214,0.0278,0.7401,12798.25,0.9993,351.0,0.999273,0.4952
2023-01-21,Nonprofits,147,275.81,40543.95,0.9464,0.0536,0.0024,0.0108,0.0452,0.9822,0.0213,865.34,44.37,820.97,0.9487,0.3,0.5444,0.0486,0.3122,17010.68,0.9913,738.3,0.99764,0.474
2023-01-21,Pet Care,341,158.44,54027.86,0.9416,0.0584,0.0038,0.0029,0.0276,0.9417,0.0206,1113.74,70.04,1043.7,0.9371,0.21,0.312,0.0479,0.4244,26673.81,1.0342,253.2,0.999395,0.4841
2023-01-21,Education,395,257.25,101613.45,0.9655,0.0345,0.0032,0.0106,0.0462,0.9466,0.0318,3228.19,86.11,3142.08,0.9733,0.22,0.2547,0.0192,0.7023,60590.85,0.9165,419.4,0.998015,0.2876
2023-01-22,Camps,111,80.88,8977.84,0.9618,0.0382,0.0032,0.0119,0.0294,0.9373,0.0282,252.75,29.66,223.09,0.8826,0.27,0.5489,0.059,0.5953,3940.8,1.0448,183.3,0.995144,0.6203
2023-01-22,Associations,233,69.22,16128.03,0.9612,0.0388,0.0023,0.0106,0.0428,0.9624,0.0279,450.67,61.72,388.96,0.8631,0.26,0.3543,0.0511,0.5067,8182.39,0.9986,683.2,0.996643,0.3282
2023-01-22,Sports Leagues,356,79.45,28283.37,0.9161,0.0839,0.006,0.0062,0.0462,0.9744,0.0207,584.83,123.08,461.76,0.7896,0.35,0.3411,0.0389,0.6321,18153.93,1.0825,292.7,0.995152,0.5827
2023-01-22,Nonprofits,145,141.05,20452.32,0.9103,0.0897,0.0058,0.0037,0.0362,0.9895,0.019,388.95,29.12,359.83,0.9251,0.2,0.3059,0.0533,0.397,10392.1,0.8964,638.9,0.997001,0.5917
2023-01-22,Pet Care,118,291.26,34368.18,0.9141,0.0859,0.0073,0.0085,0.045,0.93,0.0204,699.98,33.66,666.32,0.9519,0.29,0.3204,0.0213,0.4717,15075.76,0.9791,665.6,0.997347,0.2581
2023-01-22,Education,349,325.01,113429.66,0.9296,0.0704,0.007,0.0049,0.0464,0.9752,0.0293,3319.94,64.52,3255.42,0.9806,0.18,0.5362,0.0463,0.4371,73595.25,0.9476,713.5,0.995552,0.5667
2023-01-23,Camps,396,65.84,26074.22,0.9284,0.0716,0.0013,0.0077,0.0214,0.9795,0.019,496.44,95.48,400.96,0.8077,0.24,0.4502,0.0399,0.329,17291.69,1.0905,344.7,0.996668,0.6951
2023-01-23,Associations,334,69.09,23074.59,0.9268,0.0732,0.0066,0.0023,0.0333,0.9897,0.03,691.77,107.14,584.63,0.8451,0.32,0.2035,0.0516,0.5695,10025.44,0.9025,738.5,0.998279,0.6232
2023-01-23,Sports Leagues,295,336.53,99275.31,0.9118,0.0882,0.0059,0.0028,0.0464,0.9579,0.0199,1978.09,80.25,1897.85,0.9594,0.27,0.241,0.0185,0.7266,52970.71,1.0693,554.9,0.998314,0.3093
2023-01-23,Nonprofits,339,162.28,55011.55,0.9441,0.0559,0.0056,0.0115,0.034,0.9746,0.0251,1380.11,119.06,1261.06,0.9137,0.35,0.2062,0.0227,0.4628,29802.4,0.891,215.2,0.996356,0.6872
2023-01-23,Pet Care,172,189.26,32552.08,0.9536,0.0464,0.0043,0.0065,0.029,0.9655,0.0255,830.67,70.63,760.04,0.915,0.41,0.1983,0.0517,0.6798,15803.14,0.9911,418.2,0.996071,0.4286
2023-01-23,Education,389,329.18,128052.92,0.9378,0.0622,0.0016,0.0082,0.0146,0.9507,0.0251,3214.61,161.84,3052.77,0.9497,0.42,0.3626,0.0451,0.7468,56272.44,0.9459,388.3,0.997067,0.435
2023-01-24,Camps,188,230.41,43317.28,0.9317,0.0683,0.0068,0.0116,0.0428,0.9301,0.0269,1165.65,36.44,1129.22,0.9687,0.19,0.2753,0.013,0.5717,26249.28,0.9075,381.0,0.997236,0.4161
2023-01-24,Associations,226,226.88,51274.44,0.9485,0.0515,0.0073,0.006,0.0228,0.975,0.0238,1219.18,80.1,1139.07,0.9343,0.35,0.4192,0.0544,0.5694,28234.07,0.9133,198.7,0.995756,0.3273
2023-01-24,Sports Leagues,234,271.0,63413.83,0.9471,0.0529,0.0068,0.0119,0.0428,0.9717,0.0255,1614.19,70.48,1543.71,0.9563,0.3,0.2112,0.03,0.7096,40737.48,0.9319,437.3,0.999002,0.2803
2023-01-24,Nonprofits,356,256.21,91210.87,0.9401,0.0599,0.0057,0.0048,0.0223,0.9773,0.0242,2211.85,140.82,2071.03,0.9363,0.4,0.4843,0.0529,0.7125,48277.51,0.9565,515.9,0.996819,0.5205
2023-01-24,Pet Care,179,164.86,29509.43,0.9468,0.0532,0.0046,0.0037,0.0358,0.9327,0.0287,845.94,77.97,767.97,0.9078,0.44,0.3057,0.0359,0.4705,11863.18,0.9726,658.4,0.99792,0.2956
2023-01-24,Education,143,229.76,32856.06,0.9355,0.0645,0.0025,0.0119,0.0282,0.9713,0.02,656.06,44.49,611.57,0.9322,0.31,0.1902,0.0353,0.7338,16929.48,0.8894,141.0,0.996901,0.322
2023-01-25,Camps,385,140.53,54103.25,0.9203,0.0797,0.0044,0.0033,0.0434,0.9522,0.0232,1257.75,118.57,1139.18,0.9057,0.31,0.3443,0.0597,0.5454,23072.9,1.0257,223.1,0.995152,0.6868
2023-01-25,Associations,357,210.13,75016.17,0.9208,0.0792,0.0049,0.0074,0.0405,0.98,0.0242,1812.85,93.4,1719.45,0.9485,0.26,0.276,0.0197,0.3259,37713.21,0.9449,777.2,0.997733,0.4063
2023-01-25,Sports Leagues,171,222.81,38100.55,0.98,0.02,0.0021,0.0102,0.0183,0.9769,0.0283,1077.64,44.65,1032.99,0.9586,0.26,0.3006,0.0496,0.5077,23593.59,0.9155,699.7,0.998483,0.6581
2023-01-25,Nonprofits,143,225.87,32299.33,0.9519,0.0481,0.0035,0.0066,0.0115,0.9748,0.0257,829.79,27.97,801.82,0.9663,0.2,0.4319,0.0333,0.3155,22315.03,1.1078,468.8,0.995459,0.5896
2023-01-25,Pet Care,149,224.56,33459.9,0.9363,0.0637,0.003,0.004,0.0405,0.9532,0.0252,841.78,46.63,795.15,0.9446,0.31,0.3936,0.0533,0.7413,17475.28,1.0786,639.9,0.99781,0.6802
2023-01-25,Education,127,348.82,44299.82,0.9142,0.0858,0.001,0.0084,0.0219,0.9444,0.0224,990.84,31.64,959.2,0.9681,0.25,0.1914,0.0586,0.3993,27475.15,1.063,751.9,0.99515,0.6424
2023-01-26,Camps,377,237.93,89698.08,0.9551,0.0449,0.0067,0.0053,0.0393,0.9617,0.0291,2610.89,168.69,2442.2,0.9354,0.45,0.2542,0.0597,0.3404,35941.6,0.8906,352.4,0.998101,0.2811
2023-01-26,Associations,220,274.8,60455.01,0.9638,0.0362,0.0056,0.0097,0.0438,0.9668,0.0192,1163.18,68.57,1094.62,0.9411,0.31,0.2087,0.0304,0.4832,25379.19,0.9637,195.5,0.99896,0.6765
2023-01-26,Sports Leagues,369,46.86,17290.26,0.9171,0.0829,0.0071,0.0088,0.0145,0.9805,0.0214,369.86,114.07,255.79,0.6916,0.31,0.2337,0.0455,0.6001,8011.16,1.0872,392.9,0.996433,0.3185
2023-01-26,Nonprofits,134,321.36,43062.76,0.9325,0.0675,0.0043,0.0043,0.0356,0.9887,0.0264,1138.96,37.07,1101.9,0.9675,0.28,0.4197,0.0161,0.6999,23724.36,0.9878,518.4,0.998061,0.2823
2023-01-26,Pet Care,239,205.51,49118.07,0.9424,0.0576,0.0026,0.005,0.0216,0.9638,0.0197,966.61,102.18,864.43,0.8943,0.43,0.4466,0.0301,0.3714,32643.75,1.0777,610.8,0.996331,0.4311
2023-01-26,Education,320,200.89,64286.2,0.9133,0.0867,0.0029,0.0091,0.0125,0.9804,0.0181,1160.59,78.93,1081.66,0.932,0.25,0.4541,0.0258,0.3459,32661.9,0.9449,693.0,0.996535,0.605
2023-01-27,Camps,386,177.31,68443.32,0.9737,0.0263,0.0036,0.0116,0.0136,0.9712,0.0249,1705.16,109.88,1595.27,0.9356,0.28,0.4141,0.0452,0.302,30805.38,1.0511,573.1,0.999734,0.5925
2023-01-27,Associations,352,251.21,88426.98,0.9761,0.0239,0.0029,0.0068,0.0354,0.99,0.0195,1721.44,110.74,1610.69,0.9357,0.31,0.3225,0.0533,0.5142,38314.81,1.0323,644.1,0.995014,0.6365
2023-01-27,Sports Leagues,92,172.03,15827.11,0.9676,0.0324,0.007,0.0041,0.0363,0.9583,0.0303,479.91,21.92,457.99,0.9543,0.24,0.4308,0.0404,0.4329,6979.45,1.0364,622.2,0.996547,0.5402
2023-01-27,Nonprofits,228,253.07,57699.76,0.9428,0.0572,0.0051,0.0029,0.0117,0.97,0.0295,1703.66,89.18,1614.48,0.9477,0.39,0.3812,0.015,0.6096,27266.98,1.0987,690.0,0.998476,0.677
2023-01-27,Pet Care,242,195.32,47268.33,0.9383,0.0617,0.0047,0.008,0.0104,0.9578,0.0315,1488.43,77.47,1410.96,0.9479,0.32,0.4307,0.0256,0.6483,29867.75,1.0051,783.7,0.995615,0.2576
2023-01-27,Education,266,161.69,43008.74,0.9357,0.0643,0.0023,0.0064,0.0233,0.9505,0.0283,1219.14,63.91,1155.23,0.9476,0.24,0.4175,0.0385,0.5556,25758.03,1.0116,717.9,0.99831,0.4961
2023-01-28,Camps,343,283.88,97369.3,0.9646,0.0354,0.0042,0.006,0.0221,0.9339,0.0212,2063.77,84.58,1979.19,0.959,0.25,0.3591,0.0474,0.5132,40637.4,1.1099,761.1,0.998847,0.6961
2023-01-28,Associations,222,216.19,47995.19,0.9644,0.0356,0.0024,0.0093,0.0348,0.9838,0.0299,1433.17,58.85,1374.32,0.9589,0.27,0.2822,0.0591,0.5373,32249.23,0.9193,557.1,0.998968,0.6763
2023-01-28,Sports Leagues,181,133.6,24182.3,0.9429,0.0571,0.0072,0.0091,0.0125,0.9388,0.0181,437.94,63.41,374.52,0.8552,0.35,0.3456,0.0167,0.7311,13515.44,0.9381,460.4,0.99833,0.2843
2023-01-28,Nonprofits,373,328.24,122434.04,0.9633,0.0367,0.0048,0.0038,0.0283,0.9637,0.0301,3684.71,115.62,3569.09,0.9686,0.31,0.5121,0.0437,0.3616,85519.49,1.0065,386.5,0.99823,0.299
2023-01-28,Pet Care,147,335.19,49272.36,0.9796,0.0204,0.006,0.0118,0.0328,0.9456,0.0241,1188.35,50.02,1138.33,0.9579,0.34,0.207,0.0411,0.7415,22519.06,1.0702,737.4,0.999624,0.6821
2023-01-28,Education,324,335.63,108745.26,0.9777,0.0223,0.0037,0.0105,0.0409,0.9486,0.0212,2310.68,98.41,2212.27,0.9574,0.3,0.4691,0.058,0.6436,71398.02,1.0247,688.1,0.998844,0.4196
2023-01-29,Camps,235,114.75,26965.41,0.9544,0.0456,0.0026,0.0052,0.0439,0.9737,0.0193,521.39,69.5,451.89,0.8667,0.3,0.1908,0.034,0.5981,11744.8,0.9493,390.5,0.999506,0.697
2023-01-29,Associations,239,201.38,48129.74,0.9437,0.0563,0.0054,0.0029,0.0113,0.9335,0.0242,1165.76,60.8,1104.95,0.9478,0.25,0.4102,0.0596,0.4738,27537.55,0.9797,696.1,0.999421,0.6448
2023-01-29,Sports Leagues,195,53.39,10411.7,0.9688,0.0312,0.0063,0.0043,0.0483,0.9389,0.0275,286.46,46.94,239.52,0.8361,0.24,0.3396,0.046,0.5535,5499.99,0.9583,691.0,0.995705,0.4435
2023-01-29,Nonprofits,233,317.23,73914.65,0.9394,0.0606,0.0065,0.0068,0.0299,0.9423,0.0263,1942.17,53.65,1888.52,0.9724,0.23,0.3027,0.0528,0.3932,31143.75,0.8966,759.7,0.997484,0.4342
2023-01-29,Pet Care,359,297.16,106679.64,0.9133,0.0867,0.0061,0.0097,0.0241,0.9795,0.0252,2690.38,109.53,2580.85,0.9593,0.31,0.1968,0.0245,0.719,55211.75,1.0112,481.8,0.997893,0.2776
2023-01-29,Education,392,341.79,133981.23,0.9258,0.0742,0.0031,0.005,0.0192,0.9301,0.0282,3779.72,172.89,3606.83,0.9543,0.44,0.263,0.0432,0.6339,87694.41,0.9814,326.0,0.996594,0.5707
2023-01-30,Camps,285,83.23,23721.61,0.9336,0.0664,0.008,0.0061,0.0188,0.9757,0.0256,607.15,62.81,544.33,0.8965,0.22,0.3209,0.0307,0.6392,9635.75,0.9446,472.0,0.996317,0.5328
2023-01-30,Associations,293,125.92,36895.87,0.9521,0.0479,0.0031,0.0091,0.0404,0.9362,0.0252,929.55,93.0,836.55,0.9,0.32,0.3166,0.0566,0.6724,22475.59,1.0514,434.0,0.999513,0.5626
2023-01-30,Sports Leagues,246,304.39,74880.89,0.9341,0.0659,0.0012,0.0025,0.0157,0.9428,0.0273,2045.15,54.73,1990.42,0.9732,0.22,0.224,0.0482,0.602,39731.59,1.0118,332.1,0.997364,0.478
2023-01-30,Nonprofits,207,321.5,66551.44,0.9111,0.0889,0.0065,0.0032,0.0419,0.967,0.0298,1983.63,42.71,1940.91,0.9785,0.21,0.3868,0.0351,0.6178,37287.92,1.0098,412.1,0.996513,0.467
2023-01-30,Pet Care,92,338.26,31120.06,0.96,0.04,0.0077,0.0043,0.0452,0.9785,0.0275,855.18,32.09,823.1,0.9625,0.35,0.2971,0.0508,0.5257,13109.87,0.9551,756.0,0.999168,0.6919
2023-01-30,Education,258,48.71,12566.62,0.9572,0.0428,0.0014,0.0075,0.0215,0.9484,0.0229,288.3,89.72,198.58,0.6888,0.35,0.3036,0.0466,0.482,5284.34,1.0681,314.3,0.997121,0.5584
2023-01-31,Camps,276,66.99,18490.31,0.9244,0.0756,0.0037,0.0118,0.0414,0.974,0.0196,362.9,107.88,255.02,0.7027,0.39,0.4705,0.0401,0.7457,9200.34,1.1059,742.0,0.995056,0.4526
2023-01-31,Associations,281,99.71,28017.45,0.9779,0.0221,0.0018,0.006,0.0395,0.9723,0.0239,670.13,76.87,593.26,0.8853,0.27,0.3271,0.0232,0.3924,15267.04,0.9444,315.5,0.998218,0.6858
2023-01-31,Sports Leagues,374,97.49,36462.66,0.9748,0.0252,0.0015,0.0063,0.0378,0.9575,0.0193,703.34,123.2,580.14,0.8248,0.33,0.4174,0.0452,0.468,20750.82,0.9882,577.0,0.997859,0.4866
2023-01-31,Nonprofits,138,227.29,31365.86,0.9706,0.0294,0.0076,0.0031,0.0162,0.9867,0.0283,888.01,57.74,830.27,0.935,0.42,0.255,0.0394,0.6155,18946.03,0.978,130.5,0.997856,0.3639
2023-01-31,Pet Care,243,331.59,80577.27,0.9254,0.0746,0.0061,0.0082,0.0396,0.9429,0.0273,2200.56,76.42,2124.14,0.9653,0.31,0.4548,0.0264,0.7005,34268.74,1.0737,705.7,0.999005,0.4807
2023-01-31,Education,327,114.9,37571.46,0.9483,0.0517,0.0057,0.009,0.0182,0.9692,0.0295,1106.75,63.28,1043.47,0.9428,0.19,0.5173,0.0115,0.4602,15206.82,0.8985,739.6,0.996739,0.4411
2023-02-01,Camps,397,230.05,91331.11,0.9571,0.0429,0.0016,0.0115,0.0435,0.9783,0.0295,2696.26,171.44,2524.82,0.9364,0.43,0.3814,0.02,0.5776,56886.9,1.0571,474.6,0.995335,0.417
2023-02-01,Associations,152,107.9,16400.24,0.966,0.034,0.0033,0.0107,0.0466,0.9816,0.0185,303.24,59.67,243.57,0.8032,0.39,0.3322,0.0537,0.5871,10661.68,0.9999,483.8,0.995707,0.6028
2023-02-01,Sports Leagues,97,296.55,28765.03,0.9305,0.0695,0.0041,0.0022,0.022,0.9602,0.0188,540.39,30.32,510.07,0.9439,0.31,0.523,0.0153,0.644,15041.27,1.0372,297.0,0.995782,0.3222
2023-02-01,Nonprofits,212,284.89,60396.54,0.976,0.024,0.0062,0.0092,0.0431,0.9568,0.0293,1768.52,38.62,1729.9,0.9782,0.18,0.5221,0.0322,0.549,28776.82,1.0582,172.1,0.999276,0.6227
2023-02-01,Pet Care,381,323.71,123331.79,0.9767,0.0233,0.0033,0.0055,0.0302,0.9865,0.0303,3733.06,79.13,3653.93,0.9788,0.21,0.3253,0.0377,0.5264,56505.56,1.0861,580.3,0.999106,0.6364
2023-02-01,Education,392,49.04,19224.29,0.9307,0.0693,0.0042,0.0061,0.0389,0.9531,0.0249,477.75,116.03,361.72,0.7571,0.3,0.454,0.0531,0.5394,12242.6,0.9512,488.1,0.996692,0.4364
2023-02-02,Camps,201,153.05,30763.6,0.9174,0.0826,0.0026,0.0072,0.0343,0.9447,0.0188,578.61,57.4,521.21,0.9008,0.29,0.2667,0.021,0.7319,17993.33,1.0137,402.7,0.997102,0.4934
2023-02-02,Associations,254,274.85,69810.98,0.9243,0.0757,0.0033,0.0075,0.033,0.9313,0.0312,2180.31,93.49,2086.81,0.9571,0.37,0.3634,0.0567,0.4976,48457.94,1.0029,197.7,0.998748,0.5555
2023-02-02,Sports Leagues,393,199.88,78553.05,0.9393,0.0607,0.0011,0.0099,0.0128,0.9585,0.0258,2030.56,137.42,1893.13,0.9323,0.35,0.4348,0.0227,0.3045,48469.83,1.0086,688.6,0.999025,0.6295
2023-02-02,Nonprofits,197,286.43,56425.77,0.9416,0.0584,0.0023,0.0105,0.0453,0.958,0.0191,1075.46,56.09,1019.38,0.9478,0.28,0.4773,0.0551,0.3916,23704.02,1.0906,384.8,0.997655,0.6856
2023-02-02,Pet Care,299,211.4,63209.64,0.9787,0.0213,0.0042,0.0071,0.0496,0.9439,0.0312,1971.87,57.28,1914.59,0.971,0.19,0.3452,0.0135,0.6282,36821.05,1.0496,374.6,0.99681,0.2704
2023-02-02,Education,186,328.43,61088.53,0.9365,0.0635,0.0068,0.0104,0.0249,0.9679,0.0193,1181.16,38.69,1142.47,0.9672,0.21,0.198,0.0391,0.4917,34478.96,1.0051,358.1,0.99832,0.5913
2023-02-03,Camps,290,234.24,67930.91,0.962,0.038,0.0022,0.0039,0.0456,0.975,0.0307,2086.51,111.61,1974.9,0.9465,0.38,0.4009,0.0427,0.7001,38968.02,1.0318,226.4,0.997322,0.5724
2023-02-03,Associations,133,162.79,21651.69,0.9512,0.0488,0.0023,0.008,0.0445,0.9821,0.0281,609.3,50.72,558.58,0.9168,0.38,0.3864,0.0392,0.3601,11543.77,0.9882,771.8,0.997112,0.4972
2023-02-03,Sports Leagues,318,239.21,76069.52,0.9624,0.0376,0.0026,0.0073,0.043,0.9578,0.0219,1665.8,113.45,1552.35,0.9319,0.36,0.4848,0.0132,0.6496,49178.52,0.9908,788.6,0.998855,0.5981
2023-02-03,Nonprofits,283,90.94,25734.74,0.9252,0.0748,0.0042,0.0046,0.0266,0.9833,0.0295,760.22,99.08,661.14,0.8697,0.35,0.4975,0.0492,0.493,11846.2,1.0034,620.6,0.997138,0.55
2023-02-03,Pet Care,337,273.14,92048.67,0.9669,0.0331,0.0059,0.0117,0.0431,0.9842,0.0311,2859.95,133.57,2726.38,0.9533,0.4,0.4295,0.0103,0.5096,52591.89,0.953,336.3,0.99971,0.6513
2023-02-03,Education,383,140.22,53704.22,0.9111,0.0889,0.0011,0.0112,0.0382,0.9485,0.0199,1066.41,121.85,944.56,0.8857,0.32,0.182,0.0569,0.4867,27963.81,0.9737,167.1,0.998128,0.5799
2023-02-04,Camps,153,87.22,13345.09,0.9505,0.0495,0.005,0.0107,0.0252,0.9523,0.0267,355.77,53.69,302.08,0.8491,0.35,0.3536,0.0322,0.5224,8785.26,0.9907,759.2,0.99747,0.6771
2023-02-04,Associations,268,250.81,67217.03,0.9574,0.0426,0.0036,0.0114,0.0167,0.96,0.0277,1860.05,98.68,1761.37,0.9469,0.37,0.42,0.0238,0.3703,39710.62,1.0238,242.0,0.998455,0.4548
2023-02-04,Sports Leagues,288,300.4,86514.32,0.9219,0.0781,0.0011,0.0098,0.0344,0.972,0.0297,2572.43,114.27,2458.17,0.9556,0.4,0.5355,0.0368,0.5198,45036.43,0.9169,509.4,0.996357,0.6646
2023-02-04,Nonprofits,105,270.87,28441.59,0.9166,0.0834,0.0052,0.009,0.0127,0.9438,0.0308,876.55,36.37,840.18,0.9585,0.35,0.2711,0.0445,0.5685,15656.32,1.1143,584.7,0.99684,0.61
2023-02-04,Pet Care,335,289.81,97084.77,0.9798,0.0202,0.0012,0.011,0.0349,0.9884,0.0245,2379.56,136.95,2242.61,0.9424,0.41,0.2031,0.0268,0.3302,67241.2,1.0761,699.7,0.999596,0.2883
2023-02-04,Education,90,285.77,25719.29,0.9391,0.0609,0.0022,0.0067,0.0122,0.9865,0.019,489.89,26.85,463.03,0.9452,0.3,0.3761,0.0593,0.3747,11170.64,0.8821,225.8,0.996016,0.5338
2023-02-05,Camps,172,115.91,19937.26,0.9191,0.0809,0.0028,0.0056,0.037,0.9338,0.0209,417.63,68.53,349.1,0.8359,0.4,0.2344,0.0271,0.6891,8901.54,0.8999,449.5,0.996482,0.5035
2023-02-05,Associations,175,92.57,16200.48,0.9435,0.0565,0.0065,0.005,0.0225,0.9302,0.0204,331.13,72.86,258.27,0.78,0.42,0.3434,0.0592,0.4781,9956.1,0.9477,367.4,0.995935,0.4062
2023-02-05,Sports Leagues,97,248.5,24104.48,0.9644,0.0356,0.007,0.0051,0.0315,0.9804,0.0319,767.78,40.76,727.03,0.9469,0.42,0.3174,0.0198,0.5202,15004.85,0.9982,448.6,0.999107,0.4126
2023-02-05,Nonprofits,306,288.91,88407.67,0.9186,0.0814,0.0059,0.0062,0.0306,0.9842,0.0305,2692.75,122.65,2570.1,0.9545,0.4,0.3688,0.0468,0.5308,58427.02,0.9767,779.8,0.999568,0.5837
2023-02-05,Pet Care,266,88.07,23427.47,0.95,0.05,0.0023,0.0048,0.0187,0.941,0.0296,692.51,68.4,624.12,0.9012,0.26,0.523,0.0585,0.5571,10376.03,0.9699,662.5,0.9968,0.2892
2023-02-05,Education,256,267.49,68476.53,0.9501,0.0499,0.0034,0.0119,0.011,0.9452,0.0253,1731.16,82.16,1649.0,0.9525,0.32,0.3979,0.0476,0.5806,39722.17,0.8928,376.0,0.996137,0.3694
2023-02-06,Camps,352,134.65,47398.38,0.9266,0.0734,0.0076,0.0114,0.0344,0.9855,0.029,1374.62,119.43,1255.19,0.9131,0.34,0.1824,0.0486,0.6161,27707.96,1.0625,468.8,0.99845,0.6708
2023-02-06,Associations,300,260.98,78293.15,0.9433,0.0567,0.0057,0.0096,0.0118,0.9688,0.0212,1657.81,108.27,1549.54,0.9347,0.36,0.3533,0.0487,0.3555,46028.28,0.9468,700.0,0.999549,0.6984
2023-02-06,Sports Leagues,123,52.62,6471.81,0.9414,0.0586,0.0027,0.0025,0.039,0.9367,0.0265,171.61,31.47,140.14,0.8166,0.26,0.2442,0.029,0.6607,3349.99,1.0602,205.3,0.998787,0.3566
2023-02-06,Nonprofits,300,306.23,91869.15,0.9685,0.0315,0.0075,0.0057,0.0227,0.975,0.024,2208.13,61.09,2147.04,0.9723,0.2,0.2846,0.0309,0.4316,45903.49,0.9505,148.2,0.998122,0.5188
2023-02-06,Pet Care,85,251.94,21415.11,0.9322,0.0678,0.0069,0.0115,0.0454,0.9743,0.0219,468.66,21.76,446.9,0.9536,0.26,0.5364,0.0105,0.6222,13103.35,1.0294,793.3,0.996528,0.403
2023-02-06,Education,263,180.05,47354.05,0.9283,0.0717,0.0034,0.0103,0.0474,0.9411,0.0232,1099.33,113.28,986.05,0.897,0.43,0.2029,0.0146,0.3733,27397.34,0.9161,778.3,0.997189,0.4757
2023-02-07,Camps,329,46.53,15309.39,0.9142,0.0858,0.0073,0.0085,0.0209,0.9406,0.0221,338.64,69.42,269.22,0.795,0.21,0.5284,0.0492,0.5081,10096.37,0.9399,607.6,0.999195,0.4105
2023-02-07,Associations,219,322.3,70583.36,0.932,0.068,0.0058,0.0047,0.0176,0.9411,0.0228,1608.56,64.84,1543.72,0.9597,0.3,0.4875,0.016,0.6307,39486.91,0.9491,455.1,0.99647,0.5182
2023-02-07,Sports Leagues,381,237.83,90614.23,0.9509,0.0491,0.0037,0.0056,0.0118,0.9431,0.0182,1650.31,128.39,1521.92,0.9222,0.34,0.2192,0.0537,0.5354,55266.25,0.9786,501.2,0.999619,0.2872
2023-02-07,Nonprofits,282,289.3,81582.35,0.9173,0.0827,0.005,0.0066,0.0147,0.9888,0.021,1713.7,55.88,1657.82,0.9674,0.2,0.4001,0.0469,0.3146,48754.86,1.0078,190.2,0.995845,0.5056
2023-02-07,Pet Care,299,344.99,103151.41,0.9282,0.0718,0.0078,0.0063,0.0239,0.933,0.0187,1932.92,109.69,1823.24,0.9433,0.37,0.3494,0.0213,0.5763,49085.37,1.0186,364.3,0.999035,0.6193
2023-02-07,Education,245,318.24,77969.95,0.9656,0.0344,0.0021,0.0025,0.0323,0.9394,0.0297,2314.48,67.8,2246.68,0.9707,0.28,0.5178,0.0383,0.3822,34453.33,1.0184,638.1,0.998829,0.3741
2023-02-08,Camps,242,50.11,12126.78,0.9575,0.0425,0.0015,0.0062,0.0341,0.9862,0.0224,271.22,59.88,211.34,0.7792,0.25,0.422,0.041,0.4494,8227.18,1.0828,272.3,0.996172,0.4805
2023-02-08,Associations,142,331.24,47035.66,0.9563,0.0437,0.0015,0.0055,0.032,0.9542,0.0297,1395.6,56.79,1338.8,0.9593,0.4,0.4064,0.0287,0.4149,20308.23,0.9652,401.0,0.998312,0.5462
2023-02-08,Sports Leagues,318,132.84,42243.64,0.9489,0.0511,0.0012,0.0111,0.0163,0.9432,0.0253,1066.9,118.21,948.69,0.8892,0.37,0.2154,0.0259,0.7359,20222.15,0.9551,688.8,0.995246,0.4591
